trial,choice,rate,noise,cumulativerate
14,1,0.7000000000000001,0.4,0.5714285714285714
15,0,0.7000000000000001,0.4,0.5333333333333333
16,1,0.7000000000000001,0.4,0.5625
17,1,0.7000000000000001,0.4,0.5882352941176471
18,0,0.7000000000000001,0.4,0.5555555555555556
19,1,0.7000000000000001,0.4,0.5789473684210527
20,1,0.7000000000000001,0.4,0.6
21,0,0.7000000000000001,0.4,0.5714285714285714
22,1,0.7000000000000001,0.4,0.5909090909090909
23,1,0.7000000000000001,0.4,0.6086956521739131
24,1,0.7000000000000001,0.4,0.625
25,0,0.7000000000000001,0.4,0.6
26,1,0.7000000000000001,0.4,0.6153846153846154
27,1,0.7000000000000001,0.4,0.6296296296296297
28,1,0.7000000000000001,0.4,0.6428571428571429
29,0,0.7000000000000001,0.4,0.6206896551724138
30,0,0.7000000000000001,0.4,0.6
31,1,0.7000000000000001,0.4,0.6129032258064516
32,0,0.7000000000000001,0.4,0.59375
33,1,0.7000000000000001,0.4,0.6060606060606061
34,0,0.7000000000000001,0.4,0.5882352941176471
35,0,0.7000000000000001,0.4,0.5714285714285714
36,1,0.7000000000000001,0.4,0.5833333333333334
37,1,0.7000000000000001,0.4,0.5945945945945946
38,0,0.7000000000000001,0.4,0.5789473684210527
39,1,0.7000000000000001,0.4,0.5897435897435898
40,1,0.7000000000000001,0.4,0.6
41,1,0.7000000000000001,0.4,0.6097560975609756
42,1,0.7000000000000001,0.4,0.6190476190476191
43,1,0.7000000000000001,0.4,0.627906976744186
44,0,0.7000000000000001,0.4,0.6136363636363636
45,0,0.7000000000000001,0.4,0.6
46,1,0.7000000000000001,0.4,0.6086956521739131
47,0,0.7000000000000001,0.4,0.5957446808510638
48,0,0.7000000000000001,0.4,0.5833333333333334
49,1,0.7000000000000001,0.4,0.5918367346938775
50,1,0.7000000000000001,0.4,0.6
51,0,0.7000000000000001,0.4,0.5882352941176471
52,0,0.7000000000000001,0.4,0.5769230769230769
53,1,0.7000000000000001,0.4,0.5849056603773585
54,1,0.7000000000000001,0.4,0.5925925925925926
55,0,0.7000000000000001,0.4,0.5818181818181818
56,1,0.7000000000000001,0.4,0.5892857142857143
57,1,0.7000000000000001,0.4,0.5964912280701754
58,1,0.7000000000000001,0.4,0.603448275862069
59,1,0.7000000000000001,0.4,0.6101694915254238
60,0,0.7000000000000001,0.4,0.6
61,0,0.7000000000000001,0.4,0.5901639344262295
62,0,0.7000000000000001,0.4,0.5806451612903226
63,1,0.7000000000000001,0.4,0.5873015873015873
64,0,0.7000000000000001,0.4,0.578125
65,1,0.7000000000000001,0.4,0.5846153846153846
66,1,0.7000000000000001,0.4,0.5909090909090909
67,1,0.7000000000000001,0.4,0.5970149253731343
68,1,0.7000000000000001,0.4,0.6029411764705882
69,1,0.7000000000000001,0.4,0.6086956521739131
70,0,0.7000000000000001,0.4,0.6
71,0,0.7000000000000001,0.4,0.5915492957746479
72,1,0.7000000000000001,0.4,0.5972222222222222
73,0,0.7000000000000001,0.4,0.589041095890411
74,0,0.7000000000000001,0.4,0.581081081081081
75,0,0.7000000000000001,0.4,0.5733333333333334
76,0,0.7000000000000001,0.4,0.5657894736842105
77,0,0.7000000000000001,0.4,0.5584415584415584
78,1,0.7000000000000001,0.4,0.5641025641025641
79,0,0.7000000000000001,0.4,0.5569620253164557
80,1,0.7000000000000001,0.4,0.5625
81,1,0.7000000000000001,0.4,0.5679012345679012
82,1,0.7000000000000001,0.4,0.573170731707317
83,1,0.7000000000000001,0.4,0.5783132530120482
84,1,0.7000000000000001,0.4,0.5833333333333334
85,1,0.7000000000000001,0.4,0.5882352941176471
86,1,0.7000000000000001,0.4,0.5930232558139535
87,0,0.7000000000000001,0.4,0.5862068965517241
88,0,0.7000000000000001,0.4,0.5795454545454546
89,1,0.7000000000000001,0.4,0.5842696629213483
90,0,0.7000000000000001,0.4,0.5777777777777777
91,1,0.7000000000000001,0.4,0.5824175824175825
92,1,0.7000000000000001,0.4,0.5869565217391305
93,0,0.7000000000000001,0.4,0.5806451612903226
94,0,0.7000000000000001,0.4,0.574468085106383
95,0,0.7000000000000001,0.4,0.5684210526315789
96,0,0.7000000000000001,0.4,0.5625
97,0,0.7000000000000001,0.4,0.5567010309278351
98,1,0.7000000000000001,0.4,0.5612244897959183
99,1,0.7000000000000001,0.4,0.5656565656565656
100,1,0.7000000000000001,0.4,0.57
101,0,0.7000000000000001,0.4,0.5643564356435643
102,0,0.7000000000000001,0.4,0.5588235294117647
103,0,0.7000000000000001,0.4,0.5533980582524272
104,1,0.7000000000000001,0.4,0.5576923076923077
105,1,0.7000000000000001,0.4,0.5619047619047619
106,0,0.7000000000000001,0.4,0.5566037735849056
107,1,0.7000000000000001,0.4,0.5607476635514018
108,1,0.7000000000000001,0.4,0.5648148148148148
109,1,0.7000000000000001,0.4,0.5688073394495413
110,0,0.7000000000000001,0.4,0.5636363636363636
111,1,0.7000000000000001,0.4,0.5675675675675675
112,0,0.7000000000000001,0.4,0.5625
113,1,0.7000000000000001,0.4,0.5663716814159292
114,1,0.7000000000000001,0.4,0.5701754385964912
115,1,0.7000000000000001,0.4,0.5739130434782609
116,0,0.7000000000000001,0.4,0.5689655172413793
117,1,0.7000000000000001,0.4,0.5726495726495726
118,1,0.7000000000000001,0.4,0.576271186440678
119,1,0.7000000000000001,0.4,0.5798319327731093
120,0,0.7000000000000001,0.4,0.575
1,1,0.8,0.4,1
2,1,0.8,0.4,1
3,0,0.8,0.4,0.6666666666666666
4,0,0.8,0.4,0.5
5,0,0.8,0.4,0.4
6,1,0.8,0.4,0.5
7,0,0.8,0.4,0.42857142857142855
8,0,0.8,0.4,0.375
9,1,0.8,0.4,0.4444444444444444
10,1,0.8,0.4,0.5
11,1,0.8,0.4,0.5454545454545454
12,0,0.8,0.4,0.5
13,1,0.8,0.4,0.5384615384615384
14,0,0.8,0.4,0.5
15,1,0.8,0.4,0.5333333333333333
16,0,0.8,0.4,0.5
17,0,0.8,0.4,0.47058823529411764
18,0,0.8,0.4,0.4444444444444444
19,1,0.8,0.4,0.47368421052631576
20,0,0.8,0.4,0.45
21,1,0.8,0.4,0.47619047619047616
22,1,0.8,0.4,0.5
23,0,0.8,0.4,0.4782608695652174
24,1,0.8,0.4,0.5
25,1,0.8,0.4,0.52
26,1,0.8,0.4,0.5384615384615384
27,1,0.8,0.4,0.5555555555555556
28,0,0.8,0.4,0.5357142857142857
29,1,0.8,0.4,0.5517241379310345
30,0,0.8,0.4,0.5333333333333333
31,1,0.8,0.4,0.5483870967741935
32,1,0.8,0.4,0.5625
33,1,0.8,0.4,0.5757575757575758
34,1,0.8,0.4,0.5882352941176471
35,0,0.8,0.4,0.5714285714285714
36,1,0.8,0.4,0.5833333333333334
37,1,0.8,0.4,0.5945945945945946
38,0,0.8,0.4,0.5789473684210527
39,0,0.8,0.4,0.5641025641025641
40,1,0.8,0.4,0.575
41,1,0.8,0.4,0.5853658536585366
42,0,0.8,0.4,0.5714285714285714
43,1,0.8,0.4,0.5813953488372093
44,1,0.8,0.4,0.5909090909090909
45,1,0.8,0.4,0.6
46,0,0.8,0.4,0.5869565217391305
47,1,0.8,0.4,0.5957446808510638
48,1,0.8,0.4,0.6041666666666666
49,1,0.8,0.4,0.6122448979591837
50,0,0.8,0.4,0.6
51,1,0.8,0.4,0.6078431372549019
52,0,0.8,0.4,0.5961538461538461
53,0,0.8,0.4,0.5849056603773585
54,0,0.8,0.4,0.5740740740740741
55,0,0.8,0.4,0.5636363636363636
56,1,0.8,0.4,0.5714285714285714
57,1,0.8,0.4,0.5789473684210527
58,1,0.8,0.4,0.5862068965517241
59,1,0.8,0.4,0.5932203389830508
60,0,0.8,0.4,0.5833333333333334
61,1,0.8,0.4,0.5901639344262295
62,0,0.8,0.4,0.5806451612903226
63,1,0.8,0.4,0.5873015873015873
64,1,0.8,0.4,0.59375
65,1,0.8,0.4,0.6
66,0,0.8,0.4,0.5909090909090909
67,1,0.8,0.4,0.5970149253731343
68,0,0.8,0.4,0.5882352941176471
69,0,0.8,0.4,0.5797101449275363
70,1,0.8,0.4,0.5857142857142857
71,1,0.8,0.4,0.5915492957746479
72,1,0.8,0.4,0.5972222222222222
73,1,0.8,0.4,0.6027397260273972
74,0,0.8,0.4,0.5945945945945946
75,1,0.8,0.4,0.6
76,1,0.8,0.4,0.6052631578947368
77,1,0.8,0.4,0.6103896103896104
78,0,0.8,0.4,0.6025641025641025
79,1,0.8,0.4,0.6075949367088608
80,1,0.8,0.4,0.6125
81,1,0.8,0.4,0.6172839506172839
82,1,0.8,0.4,0.6219512195121951
83,1,0.8,0.4,0.6265060240963856
84,1,0.8,0.4,0.6309523809523809
85,1,0.8,0.4,0.6352941176470588
86,1,0.8,0.4,0.6395348837209303
87,1,0.8,0.4,0.6436781609195402
88,1,0.8,0.4,0.6477272727272727
89,0,0.8,0.4,0.6404494382022472
90,1,0.8,0.4,0.6444444444444445
91,0,0.8,0.4,0.6373626373626373
92,1,0.8,0.4,0.6413043478260869
93,0,0.8,0.4,0.6344086021505376
94,0,0.8,0.4,0.6276595744680851
95,1,0.8,0.4,0.631578947368421
96,1,0.8,0.4,0.6354166666666666
97,0,0.8,0.4,0.6288659793814433
98,0,0.8,0.4,0.6224489795918368
99,1,0.8,0.4,0.6262626262626263
100,1,0.8,0.4,0.63
101,0,0.8,0.4,0.6237623762376238
102,1,0.8,0.4,0.6274509803921569
103,1,0.8,0.4,0.6310679611650486
104,1,0.8,0.4,0.6346153846153846
105,1,0.8,0.4,0.638095238095238
106,0,0.8,0.4,0.6320754716981132
107,0,0.8,0.4,0.6261682242990654
108,0,0.8,0.4,0.6203703703703703
109,1,0.8,0.4,0.6238532110091743
110,1,0.8,0.4,0.6272727272727273
111,1,0.8,0.4,0.6306306306306306
112,1,0.8,0.4,0.6339285714285714
113,1,0.8,0.4,0.6371681415929203
114,0,0.8,0.4,0.631578947368421
115,1,0.8,0.4,0.6347826086956522
116,1,0.8,0.4,0.6379310344827587
117,0,0.8,0.4,0.6324786324786325
118,1,0.8,0.4,0.635593220338983
119,0,0.8,0.4,0.6302521008403361
120,1,0.8,0.4,0.6333333333333333
1,1,0.9,0.4,1
2,0,0.9,0.4,0.5
3,1,0.9,0.4,0.6666666666666666
4,1,0.9,0.4,0.75
5,0,0.9,0.4,0.6
6,1,0.9,0.4,0.6666666666666666
7,1,0.9,0.4,0.7142857142857143
8,1,0.9,0.4,0.75
9,0,0.9,0.4,0.6666666666666666
10,1,0.9,0.4,0.7
11,0,0.9,0.4,0.6363636363636364
12,1,0.9,0.4,0.6666666666666666
13,1,0.9,0.4,0.6923076923076923
14,1,0.9,0.4,0.7142857142857143
15,1,0.9,0.4,0.7333333333333333
16,0,0.9,0.4,0.6875
17,1,0.9,0.4,0.7058823529411765
18,0,0.9,0.4,0.6666666666666666
19,0,0.9,0.4,0.631578947368421
20,1,0.9,0.4,0.65
21,1,0.9,0.4,0.6666666666666666
22,1,0.9,0.4,0.6818181818181818
23,1,0.9,0.4,0.6956521739130435
24,1,0.9,0.4,0.7083333333333334
25,1,0.9,0.4,0.72
26,1,0.9,0.4,0.7307692307692307
27,1,0.9,0.4,0.7407407407407407
28,0,0.9,0.4,0.7142857142857143
29,1,0.9,0.4,0.7241379310344828
30,0,0.9,0.4,0.7
31,0,0.9,0.4,0.6774193548387096
32,0,0.9,0.4,0.65625
33,0,0.9,0.4,0.6363636363636364
34,1,0.9,0.4,0.6470588235294118
35,1,0.9,0.4,0.6571428571428571
36,1,0.9,0.4,0.6666666666666666
37,1,0.9,0.4,0.6756756756756757
38,1,0.9,0.4,0.6842105263157895
39,1,0.9,0.4,0.6923076923076923
40,1,0.9,0.4,0.7
41,1,0.9,0.4,0.7073170731707317
42,1,0.9,0.4,0.7142857142857143
43,1,0.9,0.4,0.7209302325581395
44,1,0.9,0.4,0.7272727272727273
45,1,0.9,0.4,0.7333333333333333
46,1,0.9,0.4,0.7391304347826086
47,1,0.9,0.4,0.7446808510638298
48,0,0.9,0.4,0.7291666666666666
49,1,0.9,0.4,0.7346938775510204
50,1,0.9,0.4,0.74
51,0,0.9,0.4,0.7254901960784313
52,0,0.9,0.4,0.7115384615384616
53,1,0.9,0.4,0.71698113207547165
54,1,0.9,0.4,0.7222222222222222
55,1,0.9,0.4,0.7272727272727273
56,1,0.9,0.4,0.7321428571428571
57,1,0.9,0.4,0.7368421052631579
58,1,0.9,0.4,0.7413793103448276
59,1,0.9,0.4,0.7457627118644068
60,0,0.9,0.4,0.7333333333333333
61,1,0.9,0.4,0.7377049180327869
62,1,0.9,0.4,0.7419354838709677
63,0,0.9,0.4,0.7301587301587301
64,0,0.9,0.4,0.71875
65,1,0.9,0.4,0.7230769230769231
66,1,0.9,0.4,0.7272727272727273
67,1,0.9,0.4,0.7313432835820896
68,1,0.9,0.4,0.7352941176470589
69,1,0.9,0.4,0.7391304347826086
70,1,0.9,0.4,0.7428571428571429
71,1,0.9,0.4,0.7464788732394366
72,1,0.9,0.4,0.75
73,1,0.9,0.4,0.7534246575342466
74,1,0.9,0.4,0.7567567567567568
75,0,0.9,0.4,0.7466666666666667
76,0,0.9,0.4,0.7368421052631579
77,0,0.9,0.4,0.7272727272727273
78,1,0.9,0.4,0.7307692307692307
79,1,0.9,0.4,0.7341772151898734
80,0,0.9,0.4,0.725
81,1,0.9,0.4,0.7283950617283951
82,1,0.9,0.4,0.7317073170731707
83,1,0.9,0.4,0.7349397590361446
84,1,0.9,0.4,0.7380952380952381
85,1,0.9,0.4,0.7411764705882353
86,1,0.9,0.4,0.7441860465116279
87,1,0.9,0.4,0.7471264367816092
88,1,0.9,0.4,0.75
89,1,0.9,0.4,0.7528089887640449
90,0,0.9,0.4,0.7444444444444445
91,1,0.9,0.4,0.7472527472527473
92,0,0.9,0.4,0.7391304347826086
93,0,0.9,0.4,0.7311827956989247
94,0,0.9,0.4,0.723404255319149
95,1,0.9,0.4,0.7263157894736842
96,1,0.9,0.4,0.7291666666666666
97,1,0.9,0.4,0.7319587628865979
98,1,0.9,0.4,0.7346938775510204
99,1,0.9,0.4,0.7373737373737373
100,0,0.9,0.4,0.73
101,1,0.9,0.4,0.7326732673267327
102,1,0.9,0.4,0.7352941176470589
103,1,0.9,0.4,0.7378640776699029
104,1,0.9,0.4,0.7403846153846154
105,1,0.9,0.4,0.7428571428571429
106,1,0.9,0.4,0.7452830188679245
107,1,0.9,0.4,0.7476635514018691
108,1,0.9,0.4,0.75
109,1,0.9,0.4,0.7522935779816514
110,1,0.9,0.4,0.7545454545454545
111,1,0.9,0.4,0.7567567567567568
112,1,0.9,0.4,0.7589285714285714
113,0,0.9,0.4,0.7522123893805309
114,1,0.9,0.4,0.7543859649122807
115,0,0.9,0.4,0.7478260869565218
116,1,0.9,0.4,0.75
117,1,0.9,0.4,0.7521367521367521
118,1,0.9,0.4,0.7542372881355932
119,1,0.9,0.4,0.7563025210084033
120,1,0.9,0.4,0.7583333333333333
1,1,1,0.4,1
2,1,1,0.4,1
3,1,1,0.4,1
4,1,1,0.4,1
5,1,1,0.4,1
6,1,1,0.4,1
7,1,1,0.4,1
8,1,1,0.4,1
9,0,1,0.4,0.8888888888888888
10,0,1,0.4,0.8
11,0,1,0.4,0.7272727272727273
12,1,1,0.4,0.75
13,0,1,0.4,0.6923076923076923
14,1,1,0.4,0.7142857142857143
15,1,1,0.4,0.7333333333333333
16,1,1,0.4,0.75
17,0,1,0.4,0.7058823529411765
18,0,1,0.4,0.6666666666666666
19,1,1,0.4,0.6842105263157895
20,0,1,0.4,0.65
21,1,1,0.4,0.6666666666666666
22,1,1,0.4,0.6818181818181818
23,1,1,0.4,0.6956521739130435
24,1,1,0.4,0.7083333333333334
25,1,1,0.4,0.72
26,1,1,0.4,0.7307692307692307
27,1,1,0.4,0.7407407407407407
28,0,1,0.4,0.7142857142857143
29,1,1,0.4,0.7241379310344828
30,1,1,0.4,0.7333333333333333
31,1,1,0.4,0.7419354838709677
32,1,1,0.4,0.75
33,1,1,0.4,0.7575757575757576
34,0,1,0.4,0.7352941176470589
35,1,1,0.4,0.7428571428571429
36,1,1,0.4,0.75
37,1,1,0.4,0.7567567567567568
38,1,1,0.4,0.7631578947368421
39,1,1,0.4,0.7692307692307693
40,1,1,0.4,0.775
41,1,1,0.4,0.7804878048780488
42,1,1,0.4,0.7857142857142857
43,0,1,0.4,0.7674418604651163
44,1,1,0.4,0.7727272727272727
45,1,1,0.4,0.7777777777777778
46,1,1,0.4,0.782608695652174
47,1,1,0.4,0.7872340425531915
48,1,1,0.4,0.7916666666666666
49,1,1,0.4,0.7959183673469388
50,1,1,0.4,0.8
51,1,1,0.4,0.803921568627451
52,1,1,0.4,0.8076923076923077
53,1,1,0.4,0.8113207547169812
54,1,1,0.4,0.8148148148148148
55,1,1,0.4,0.8181818181818182
56,1,1,0.4,0.8214285714285714
57,0,1,0.4,0.8070175438596491
58,0,1,0.4,0.7931034482758621
59,1,1,0.4,0.7966101694915254
60,0,1,0.4,0.7833333333333333
61,1,1,0.4,0.7868852459016393
62,1,1,0.4,0.7903225806451613
63,1,1,0.4,0.7936507936507936
64,1,1,0.4,0.796875
65,1,1,0.4,0.8
66,1,1,0.4,0.803030303030303
67,1,1,0.4,0.8059701492537313
68,1,1,0.4,0.8088235294117647
69,1,1,0.4,0.8115942028985508
70,1,1,0.4,0.8142857142857143
71,1,1,0.4,0.8169014084507042
72,1,1,0.4,0.8194444444444444
73,1,1,0.4,0.821917808219178
74,1,1,0.4,0.8243243243243243
75,1,1,0.4,0.8266666666666667
76,0,1,0.4,0.8157894736842105
77,0,1,0.4,0.8051948051948052
78,1,1,0.4,0.8076923076923077
79,1,1,0.4,0.810126582278481
80,1,1,0.4,0.8125
81,1,1,0.4,0.8148148148148148
82,0,1,0.4,0.8048780487804879
83,0,1,0.4,0.7951807228915663
84,1,1,0.4,0.7976190476190477
85,1,1,0.4,0.8
86,1,1,0.4,0.8023255813953488
87,1,1,0.4,0.8045977011494253
88,0,1,0.4,0.7954545454545454
89,1,1,0.4,0.797752808988764
90,0,1,0.4,0.7888888888888889
91,1,1,0.4,0.7912087912087912
92,1,1,0.4,0.7934782608695652
93,1,1,0.4,0.7956989247311828
94,1,1,0.4,0.7978723404255319
95,1,1,0.4,0.8
96,1,1,0.4,0.8020833333333334
97,1,1,0.4,0.8041237113402062
98,0,1,0.4,0.7959183673469388
99,1,1,0.4,0.797979797979798
100,1,1,0.4,0.8
101,1,1,0.4,0.801980198019802
102,1,1,0.4,0.803921568627451
103,1,1,0.4,0.8058252427184466
104,1,1,0.4,0.8076923076923077
105,1,1,0.4,0.8095238095238095
106,1,1,0.4,0.8113207547169812
107,1,1,0.4,0.8130841121495327
108,0,1,0.4,0.8055555555555556
109,1,1,0.4,0.8073394495412844
110,1,1,0.4,0.8090909090909091
111,1,1,0.4,0.8108108108108109
112,1,1,0.4,0.8125
113,1,1,0.4,0.8141592920353983
114,1,1,0.4,0.8157894736842105
115,1,1,0.4,0.8173913043478261
116,1,1,0.4,0.8189655172413793
117,0,1,0.4,0.811965811965812
118,1,1,0.4,0.8135593220338984
119,1,1,0.4,0.8151260504201681
120,0,1,0.4,0.8083333333333333
1,0,0,0.5,0
2,0,0,0.5,0
3,0,0,0.5,0
4,0,0,0.5,0
5,1,0,0.5,0.2
6,0,0,0.5,0.16666666666666666
7,0,0,0.5,0.14285714285714285
8,0,0,0.5,0.125
9,0,0,0.5,0.1111111111111111
10,1,0,0.5,0.2
11,0,0,0.5,0.18181818181818182
12,0,0,0.5,0.16666666666666666
13,0,0,0.5,0.15384615384615385
14,0,0,0.5,0.14285714285714285
15,1,0,0.5,0.2
16,0,0,0.5,0.1875
17,0,0,0.5,0.17647058823529413
18,0,0,0.5,0.16666666666666666
19,0,0,0.5,0.15789473684210525
20,0,0,0.5,0.15
21,0,0,0.5,0.14285714285714285
22,0,0,0.5,0.13636363636363635
23,0,0,0.5,0.13043478260869565
24,1,0,0.5,0.16666666666666666
25,0,0,0.5,0.16
26,0,0,0.5,0.15384615384615385
27,0,0,0.5,0.14814814814814814
28,1,0,0.5,0.17857142857142858
29,1,0,0.5,0.20689655172413793
30,1,0,0.5,0.23333333333333334
31,0,0,0.5,0.22580645161290322
32,0,0,0.5,0.21875
33,0,0,0.5,0.21212121212121213
34,1,0,0.5,0.23529411764705882
35,0,0,0.5,0.22857142857142856
36,0,0,0.5,0.2222222222222222
37,1,0,0.5,0.24324324324324326
38,0,0,0.5,0.23684210526315788
39,0,0,0.5,0.23076923076923078
40,0,0,0.5,0.225
41,0,0,0.5,0.21951219512195122
42,1,0,0.5,0.23809523809523808
43,0,0,0.5,0.23255813953488372
44,0,0,0.5,0.22727272727272727
45,1,0,0.5,0.24444444444444444
46,0,0,0.5,0.2391304347826087
47,1,0,0.5,0.2553191489361702
48,0,0,0.5,0.25
49,1,0,0.5,0.2653061224489796
50,0,0,0.5,0.26
51,0,0,0.5,0.2549019607843137
52,0,0,0.5,0.25
53,0,0,0.5,0.24528301886792453
54,0,0,0.5,0.24074074074074073
55,0,0,0.5,0.23636363636363636
56,0,0,0.5,0.23214285714285715
57,1,0,0.5,0.24561403508771928
58,0,0,0.5,0.2413793103448276
59,0,0,0.5,0.23728813559322035
60,0,0,0.5,0.23333333333333334
61,0,0,0.5,0.22950819672131148
62,1,0,0.5,0.24193548387096775
63,0,0,0.5,0.23809523809523808
64,0,0,0.5,0.234375
65,0,0,0.5,0.23076923076923078
66,0,0,0.5,0.22727272727272727
67,1,0,0.5,0.23880597014925373
68,0,0,0.5,0.23529411764705882
69,0,0,0.5,0.2318840579710145
70,0,0,0.5,0.22857142857142856
71,0,0,0.5,0.22535211267605634
72,0,0,0.5,0.2222222222222222
73,1,0,0.5,0.2328767123287671
74,0,0,0.5,0.22972972972972974
75,0,0,0.5,0.22666666666666666
76,0,0,0.5,0.2236842105263158
77,1,0,0.5,0.23376623376623376
78,0,0,0.5,0.23076923076923078
79,0,0,0.5,0.22784810126582278
80,0,0,0.5,0.225
81,0,0,0.5,0.2222222222222222
82,0,0,0.5,0.21951219512195122
83,0,0,0.5,0.21686746987951808
84,0,0,0.5,0.21428571428571427
85,0,0,0.5,0.21176470588235294
86,0,0,0.5,0.20930232558139536
87,1,0,0.5,0.21839080459770116
88,0,0,0.5,0.2159090909090909
89,1,0,0.5,0.2247191011235955
90,0,0,0.5,0.2222222222222222
91,0,0,0.5,0.21978021978021978
92,1,0,0.5,0.22826086956521738
93,1,0,0.5,0.23655913978494625
94,0,0,0.5,0.23404255319148937
95,0,0,0.5,0.23157894736842105
96,1,0,0.5,0.23958333333333334
97,0,0,0.5,0.23711340206185566
98,0,0,0.5,0.23469387755102042
99,0,0,0.5,0.23232323232323232
100,0,0,0.5,0.23
101,0,0,0.5,0.22772277227722773
102,0,0,0.5,0.22549019607843138
103,0,0,0.5,0.22330097087378642
104,0,0,0.5,0.22115384615384615
105,0,0,0.5,0.21904761904761905
106,1,0,0.5,0.22641509433962265
107,0,0,0.5,0.22429906542056074
108,0,0,0.5,0.2222222222222222
109,1,0,0.5,0.22935779816513763
110,0,0,0.5,0.22727272727272727
111,0,0,0.5,0.22522522522522523
112,0,0,0.5,0.22321428571428573
113,0,0,0.5,0.22123893805309736
114,1,0,0.5,0.22807017543859648
115,0,0,0.5,0.22608695652173913
116,1,0,0.5,0.23275862068965517
117,0,0,0.5,0.23076923076923078
118,1,0,0.5,0.23728813559322035
119,0,0,0.5,0.23529411764705882
120,1,0,0.5,0.24166666666666667
1,1,0.1,0.5,1
2,0,0.1,0.5,0.5
3,0,0.1,0.5,0.3333333333333333
4,0,0.1,0.5,0.25
5,0,0.1,0.5,0.2
6,1,0.1,0.5,0.3333333333333333
7,0,0.1,0.5,0.2857142857142857
8,1,0.1,0.5,0.375
9,1,0.1,0.5,0.4444444444444444
10,0,0.1,0.5,0.4
11,0,0.1,0.5,0.36363636363636365
12,0,0.1,0.5,0.3333333333333333
13,0,0.1,0.5,0.3076923076923077
14,0,0.1,0.5,0.2857142857142857
15,0,0.1,0.5,0.26666666666666666
16,0,0.1,0.5,0.25
17,0,0.1,0.5,0.23529411764705882
18,0,0.1,0.5,0.2222222222222222
19,0,0.1,0.5,0.21052631578947367
20,1,0.1,0.5,0.25
21,1,0.1,0.5,0.2857142857142857
22,1,0.1,0.5,0.3181818181818182
23,1,0.1,0.5,0.34782608695652173
24,0,0.1,0.5,0.3333333333333333
25,0,0.1,0.5,0.32
26,0,0.1,0.5,0.3076923076923077
27,0,0.1,0.5,0.2962962962962963
28,1,0.1,0.5,0.32142857142857145
29,0,0.1,0.5,0.3103448275862069
30,0,0.1,0.5,0.3
31,1,0.1,0.5,0.3225806451612903
32,0,0.1,0.5,0.3125
33,0,0.1,0.5,0.30303030303030304
34,0,0.1,0.5,0.29411764705882354
35,0,0.1,0.5,0.2857142857142857
36,0,0.1,0.5,0.2777777777777778
37,0,0.1,0.5,0.2702702702702703
38,0,0.1,0.5,0.2631578947368421
39,0,0.1,0.5,0.2564102564102564
40,1,0.1,0.5,0.275
41,0,0.1,0.5,0.2682926829268293
42,0,0.1,0.5,0.2619047619047619
43,0,0.1,0.5,0.2558139534883721
44,0,0.1,0.5,0.25
45,0,0.1,0.5,0.24444444444444444
46,1,0.1,0.5,0.2608695652173913
47,0,0.1,0.5,0.2553191489361702
48,0,0.1,0.5,0.25
49,1,0.1,0.5,0.2653061224489796
50,1,0.1,0.5,0.28
51,0,0.1,0.5,0.27450980392156865
52,0,0.1,0.5,0.2692307692307692
53,0,0.1,0.5,0.2641509433962264
54,0,0.1,0.5,0.25925925925925924
55,0,0.1,0.5,0.2545454545454545
56,1,0.1,0.5,0.26785714285714285
57,0,0.1,0.5,0.2631578947368421
58,0,0.1,0.5,0.25862068965517243
59,0,0.1,0.5,0.2542372881355932
60,0,0.1,0.5,0.25
61,0,0.1,0.5,0.2459016393442623
62,0,0.1,0.5,0.24193548387096775
63,0,0.1,0.5,0.23809523809523808
64,0,0.1,0.5,0.234375
65,0,0.1,0.5,0.23076923076923078
66,0,0.1,0.5,0.22727272727272727
67,1,0.1,0.5,0.23880597014925373
68,0,0.1,0.5,0.23529411764705882
69,1,0.1,0.5,0.2463768115942029
70,1,0.1,0.5,0.2571428571428571
71,0,0.1,0.5,0.2535211267605634
72,0,0.1,0.5,0.25
73,0,0.1,0.5,0.2465753424657534
74,1,0.1,0.5,0.25675675675675674
75,0,0.1,0.5,0.25333333333333335
76,1,0.1,0.5,0.2631578947368421
77,0,0.1,0.5,0.2597402597402597
78,0,0.1,0.5,0.2564102564102564
79,0,0.1,0.5,0.25316455696202533
80,1,0.1,0.5,0.2625
81,0,0.1,0.5,0.25925925925925924
82,0,0.1,0.5,0.25609756097560976
83,0,0.1,0.5,0.25301204819277107
84,0,0.1,0.5,0.25
85,1,0.1,0.5,0.25882352941176473
86,1,0.1,0.5,0.26744186046511625
87,1,0.1,0.5,0.27586206896551724
88,0,0.1,0.5,0.2727272727272727
89,0,0.1,0.5,0.2696629213483146
90,0,0.1,0.5,0.26666666666666666
91,1,0.1,0.5,0.27472527472527475
92,0,0.1,0.5,0.2717391304347826
93,0,0.1,0.5,0.26881720430107525
94,0,0.1,0.5,0.26595744680851063
95,1,0.1,0.5,0.2736842105263158
96,0,0.1,0.5,0.2708333333333333
97,1,0.1,0.5,0.27835051546391754
98,1,0.1,0.5,0.2857142857142857
99,1,0.1,0.5,0.29292929292929293
100,0,0.1,0.5,0.29
101,0,0.1,0.5,0.2871287128712871
102,0,0.1,0.5,0.28431372549019607
103,0,0.1,0.5,0.2815533980582524
104,0,0.1,0.5,0.27884615384615385
105,1,0.1,0.5,0.2857142857142857
106,0,0.1,0.5,0.2830188679245283
107,0,0.1,0.5,0.2803738317757009
